Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,RugbyBall,2.013495,2.3,15.88964
StorageRoom,MechanicalGloves,1.660929,1,1.195071
StorageRoom,JBLSpeaker,7.343159,0.3,11.85023
StorageRoom,HTCViveController,-5.645064,0.3,15.00312
StorageRoom,Paprika,-3.589613,0.3,11.22242
StorageRoom,Openner,-7.384398,1,3.05672

