BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,Mouse,Left
2,2.2,9.6,49,Cabbaage,Right
3,7,9.6,52,Avocado,Right
4,7.5,9.6,58,EggBeater,Left
5,-3.4,9.6,52.25,RugbyBall,Right
6,-3.66,9.6,57.675,Pineapple,Left

