BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,HTCViveController,Left
2,6,9.6,51.8,HandDrill,Right
3,-2.25,9.6,53,NikonCamera,Left
4,-7,9.6,58,PiggyBank,Right
5,-7,11.02,49.5,Typewriter,Left
6,1.6,12.55,56.7,OfficeBin,Left

