Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,7.237751,0.3015998,7.064868
Classroom,7.036107,0.3016009,15.98481
Classroom,-4.278154,0.3127807,13.20459
Classroom,4.59725,3.770595,9.057491
Classroom,-4.428402,0.3016001,9.569412
Classroom,-6.950121,0.3015992,1.987973

