Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-6.928502,2.021675,7.539995
Library,4.842065,0.3099998,6.835788
Library,-5.493479,0.3100006,13.84681
Library,-2.27221,0.3099999,7.276392
Library,7.436663,0.3100006,13.34391
Library,-6.102062,0.3099991,1.107196

