Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,Typewriter,-0.858161,0.3,4.361331
StorageRoom,Apple,5.113389,0.3,7.407163
StorageRoom,Avocado,1.678509,0.3,6.129371
StorageRoom,HandDrill,5.982348,0.3,12.38144
StorageRoom,Kettle,-6.976704,0.3,2.425481
StorageRoom,Cabbaage,-4.448728,0.3,11.50679

