BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,RockingHorse,Left
2,2.2,9.6,49,UGGboot,Right
3,-3.4,9.6,52.25,Chaynik,Right
4,-3.66,9.6,57.675,StrawberryDonut,Left
5,7,9.6,52,BallonDog,Right
6,7.5,9.6,58,PaperCoffeeCup,Left

