BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,Calculator,Right
2,-3.66,9.6,57.675,PencilSharpener,Right
3,-3.4,9.6,52.25,Apple,Left
4,7.5,9.6,58,Stapler,Right
5,7,9.6,52,Controller,Left
6,2.2,9.6,49,EggBeater,Left

