Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-6.638352,0.3099993,2.686558
Gym,0.7884814,0.3104326,2.413601
Gym,-6.718304,0.3100002,10.55278
Gym,7.423108,0.3099998,6.492693
Gym,6.348249,0.3100004,11.46534
Gym,0.4576443,0.3100002,10.48438

