BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,HTCViveController,Left
2,7.5,9.6,58,Controller,Left
3,7,9.6,52,CleaningBucket,Right
4,2.2,9.6,49,Apple,Right
5,-3.66,9.6,57.675,Kettle,Left
6,-3.4,9.6,52.25,Avocado,Right

