BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,Stapler,Right
2,7.5,9.6,58,NikonCamera,Left
3,2.2,9.6,49,Padella,Left
4,-3.4,9.6,52.25,RugbyBall,Left
5,-3.66,9.6,57.675,CleaningBucket,Right
6,-5.25,9.6,43.75,Calculator,Right

