Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,Hammer,7.304121,0.3,10.5261
Library,Microphone,0.1333142,4,16.04912
Library,ShowerHead,-0.7944886,4,1.995326
Library,FireExtinguisher,-4.854987,0.3,14.33245
Library,Recorder,-3.765617,0.3,10.61044
Library,BallonDog,-1.968042,0.3,13.29269

