Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,-3.032747,0.3016007,14.42308
Classroom,5.379781,0.3016005,7.504875
Classroom,5.993397,0.3016004,11.64834
Classroom,-5.009069,0.3015993,2.698529
Classroom,-5.895361,0.3016,8.840339
Classroom,2.279815,0.3015997,6.493803

