Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,5.066302,0.3100004,12.10732
LivingRoom,3.786055,0.31,8.249468
LivingRoom,-5.858513,0.3063803,3.247252
LivingRoom,-3.167546,0.3097922,11.24663
LivingRoom,-2.515389,0.65,14.89875
LivingRoom,-1.238798,3.285025,14.63591

