Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-4.366226,0.3099998,7.019759
Library,-7.605223,0.3099995,4.5384
Library,3.81687,0.3099991,1.41539
Library,3.914552,0.3099998,7.128456
Library,-3.736498,0.3100009,15.75609
Library,4.862133,0.3100007,13.57596

