BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,50.5,FireExtinguisher,Right
2,7,9.6,58,CoffeeMachine,Right
3,4.7,11.871,51,MosquitoRacket,Right
4,-7.25,9.6,49.5,Pinza,Left
5,-4,9.6,43,Matrioshka,Right
6,-3,9.6,55,WineBottle,Right

