Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,Basket,6.051291,0.3,5.536303
Bedroom,StrawberryDonut,-1.894552,0.3,10.7995
Bedroom,Toothpaste,-5.867722,0.3,14.76213
Bedroom,Laptop,5.133042,0.3,13.95648
Bedroom,Chaynik,3.650302,0.3,1.401629
Bedroom,BallonDog,-7.255486,1,7.49038

