BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,PencilSharpener,Left
2,-2.95,9.6,53,Calculator,Left
3,-0.5,9.6,58,Typewriter,Left
4,-1,12.5,57,Padella,Left
5,7.5,11.02,58,Kettle,Left
6,5.5,9.6,50.25,Headphones,Left

