Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,5.586404,0.3064514,12.99806
Gym,7.684335,0.3099999,7.800628
Gym,-1.383091,0.2730348,3.134821
Gym,-7.861887,0.3100002,10.80238
Gym,-7.284142,0.3099993,3.312071
Gym,-2.577027,0.3100009,15.78514

