BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Typewriter,Right
2,6,9.6,51.8,Squeezer,Right
3,-2.25,9.6,53,Openner,Right
4,-7,9.6,58,MechanicalGloves,Left
5,1.6,12.55,56.7,Kettle,Left
6,-7,11.02,49.5,Paprika,Right

