BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,Apple,Right
2,7.5,9.6,58,BaseballBat,Left
3,2.2,9.6,49,Toaster,Right
4,-5.25,9.6,43.75,PiggyBank,Left
5,-3.4,9.6,52.25,HandDrill,Left
6,-3.66,9.6,57.675,Mushroom,Right

