Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-3.142449,-46113.75,13.21349
Library,-4.686456,0.3100007,14.34213
Library,7.30788,0.3100002,10.74812
Library,-3.816157,0.3100007,10.53351
Library,0.2234083,0.4104049,15.68759
Library,0.05628373,3.899066,15.60865

