Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,-6.931913,1.800005,7.919557
Bedroom,1.582406,3.322218,14.72843
Bedroom,4.124173,0.3100009,15.80144
Bedroom,6.169972,0.3100004,11.4017
Bedroom,-3.821001,0.3100018,13.26202
Bedroom,-12,-93493.51,10

