BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,4.7,11.871,51,UGGboot,Right
2,7,9.6,50.5,BallonDog,Right
3,-4,9.6,43,CoffeeMachine,Right
4,-3,9.6,55,OldRadio,Right
5,7,9.6,58,Jug,Left
6,-7.25,9.6,49.5,Basket,Right

