Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,TennisBall,6.162795,0.3,9.791742
Bedroom,Clamps,-6.68083,2,7.682676
Bedroom,MobilePhone,1.590399,3,14.51505
Bedroom,Bread,2.698454,0.3,0.6372671
Bedroom,WineBottle,-2.443569,0.3,10.70975
Bedroom,OldRadio,3.034336,0.3,13.97651

