Room,OutsideDuration,InsideDuration
StorageRoom,26.04335,16.21871
Gym,25.92389,29.4121
Office,25.33596,38.90772
Cafe,24.68617,29.13574
Library,25.70289,25.60509
LivingRoom,26.87102,23.32573
Classroom,24.62691,5.617256
Kitchen,25.94554,24.35513
Kindergarten,23.8759,19.72585
MeetingRoom,24.2765,11.3886
Bedroom,26.51012,21.01936
KTV,23.95748,26.72714
Lounge,24.07006,14.07351
Museum,23.70711,8.655211
ArtStudio,25.73245,58.51967
SPA,26.79236,34.14073

