Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,-3.657528,0.3016007,14.13073
Classroom,6.908786,0.301601,16.20022
Classroom,5.023478,2.636352,9.204645
Classroom,7.10949,0.3015991,1.093335
Classroom,-5.987992,0.3015999,8.252623
Classroom,5.053376,3.770595,8.877281

