BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,3.5,9.6,43,CinRoll,Left
2,5,9.6,48,Bread,Left
3,7.5,9.6,54.5,NailScissors,Left
4,3.5,11.2,58.5,Jug,Right
5,-4.75,9.6,53.5,DeskLight,Right
6,-7.5,9.6,44,HTCVive,Left

