BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,CoffeeMachine,Right
2,7.5,9.6,58,Glasses,Right
3,2.2,9.6,49,Canister,Left
4,-5.25,9.6,43.75,Clamps,Left
5,-3.4,9.6,52.25,Router,Right
6,-3.66,9.6,57.675,Toothpaste,Left

