Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,-4.166829,0.3015991,1.084359
Classroom,4.58535,1.510199,9.146461
Classroom,-2.961981,0.3016006,13.47777
Classroom,-6.872825,0.3016002,10.55128
Classroom,-1.489044,0.3016005,12.92117
Classroom,6.262137,0.3016009,15.63883

