BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.5,11.02,58,HandDrill,Left
2,-0.5,9.6,58,JBLSpeaker,Left
3,-1,12.5,57,MokeExpress,Left
4,-2.95,9.6,53,Typewriter,Left
5,-6,9.6,44,MilkCarton,Right
6,5.5,9.6,50.25,Toaster,Right

