BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,3.5,9.6,43,Paprika,Left
2,5,9.6,48,Padella,Left
3,7.5,9.6,54.5,Headphones,Left
4,3.5,11.2,58.5,Pineapple,Left
5,-4.75,9.6,53.5,OfficeBin,Right
6,-7.5,9.6,44,Kettle,Right

