Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,Chaynik,-1.057217,0.3,10.56522
Bedroom,Toothpaste,0.4900593,3,1.221137
Bedroom,UGGboot,-5.06094,0.3,15.89046
Bedroom,WineBottle,-7.012493,0.3,9.60174
Bedroom,CokeCan,6.086442,1,10.35574
Bedroom,Matrioshka,-7.262704,1,1.558015

