BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2.2,9.6,49,NailScissors,Right
2,7,9.6,52,CinRoll,Left
3,7.5,9.6,58,FireExtinguisher,Right
4,-3.4,9.6,52.25,PaperCoffeeCup,Left
5,-3.66,9.6,57.675,Clamps,Right
6,-5.25,9.6,43.75,MosquitoRacket,Left

