BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,Jug,Right
2,7.5,9.6,58,Glasses,Left
3,-3.4,9.6,52.25,Clamps,Left
4,-3.66,9.6,57.675,PaperCoffeeCup,Right
5,-5.25,9.6,43.75,CoffeeMachine,Right
6,2.2,9.6,49,Laptop,Left

