Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,2.138638,0.3099991,1.39578
Bedroom,6.298849,0.3100004,11.87609
Bedroom,-6.920835,1.8,7.917953
Bedroom,5.195822,0.3100008,15.17955
Bedroom,-2.483406,0.3100003,11.15673
Bedroom,-7.219823,0.3099991,1.024095

