BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-4,9.6,43,Pumpkin,Right
2,-7.25,9.6,49.5,Chaynik,Left
3,7,9.6,58,Official hat,Right
4,7,9.6,50.5,DeskLight,Left
5,4.7,11.871,51,Recorder,Right
6,-3,9.6,55,UGGboot,Left

