BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,CokeCan,Left
2,-7.5,9.6,44,Microphone,Left
3,-7,9.6,56,DeskLight,Left
4,5,9.6,55,Glasses,Right
5,7.25,9.6,50,Bread,Right
6,-1,9.6,57,CinRoll,Right

