Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,4.379248,0.3100001,8.760571
LivingRoom,-2.409613,0.3100006,12.61604
LivingRoom,1.193488,0.5940512,1.1287
LivingRoom,-4.402748,0.3461857,0.6561918
LivingRoom,3.292839,1.7691,16.38671
LivingRoom,6.35331,0.3099999,13.75977

