Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,3.50252,0.3100009,15.97243
StorageRoom,-6.033773,0.3099993,2.563058
StorageRoom,-2.131451,0.3100009,16.07192
StorageRoom,-4.339253,0.3100004,12.1217
StorageRoom,5.151463,1.259937,12.19193
StorageRoom,5.931862,0.3099998,6.664726

