Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,0.6367308,0.5132957,2.187177
Bedroom,1.623366,1.65787,14.19068
Bedroom,-2.182367,0.3100003,10.80375
Bedroom,-6.877095,1.8,15.23608
Bedroom,4.30261,0.3099995,4.481269
Bedroom,-12,-13204.81,10

