Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,NailScissors,-6.533307,0.3,14.22968
Library,CinRoll,-4.825089,0.3,3.310389
Library,FireExtinguisher,3.530171,0.3,1.246189
Library,PaperCoffeeCup,6.3688,0.3,11.77698
Library,Clamps,-7.592601,0.3,6.78595
Library,MosquitoRacket,6.315952,0.3,5.490808

