BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,50.5,Pineapple,Left
2,7,9.6,58,EggBeater,Left
3,4.7,11.871,51,SaltSub,Right
4,-3,9.6,55,Headphones,Right
5,-7.25,9.6,49.5,PencilSharpener,Left
6,-4,9.6,43,CleaningBucket,Left

