Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,-6.908534,1.8,7.268219
Bedroom,3.707867,0.3099992,1.9178
Bedroom,-7.682248,-30688.15,7.186874
Bedroom,1.582337,3.31849,14.65155
Bedroom,-2.719197,0.3100003,10.83729
Bedroom,6.160516,0.3100004,11.52927

