BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-7.5,9.6,44,Hammer,Right
2,-4.75,9.6,53.5,NailScissors,Right
3,3.5,11.2,58.5,Pumpkin,Left
4,7.5,9.6,54.5,DeskLight,Left
5,3.5,9.6,43,TennisBall,Left
6,5,9.6,48,Matrioshka,Left

