Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,-0.9528201,3.284626,14.85081
LivingRoom,7.229596,0.3099961,16.09875
LivingRoom,-7.669925,0.3099991,0.8235522
LivingRoom,-7.757741,0.3100009,16.31686
LivingRoom,7.674657,0.3100001,8.992559
LivingRoom,5.566668,0.3100004,11.56108

