Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,-6.639201,0.3100009,16.05545
LivingRoom,4.953662,0.3100004,11.58792
LivingRoom,-7.227563,0.3099992,2.13744
LivingRoom,3.786086,0.296129,7.616652
LivingRoom,-2.826511,0.6570296,9.358924
LivingRoom,3.696573,0.3099991,1.217793

