Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,UGGboot,-7.262399,1,7.909752
Bedroom,RockingHorse,7.71604,0.3,15.0878
Bedroom,Chaynik,-1.272466,0.3,10.49966
Bedroom,Pinza,5.898408,0.3,10.78923
Bedroom,Router,0.4393484,2,2.152062
Bedroom,BallonDog,-4.346599,0.3,4.47808

