Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,Teacup,4.564164,0.3,1.176012
Library,Mushroom,-4.561012,0.3,3.694152
Library,BaseballBat,1.101608,0.3,13.43011
Library,MechanicalGloves,-6.542173,0.3,13.75828
Library,Apple,6.422454,0.3,10.01256
Library,Avocado,-2.572582,0.3,10.45525

