BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-7.5,9.6,44,NikonCamera,Right
2,-4.75,9.6,53.5,Spoons,Right
3,3.5,11.2,58.5,RugbyBall,Left
4,7.5,9.6,54.5,Headphones,Right
5,5,9.6,48,JBLSpeaker,Left
6,3.5,9.6,43,Calculator,Left

