Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Classroom,FirstAidKit,4.713607,4,8.315071
Classroom,Clamps,-3.183945,0.3,14.75832
Classroom,Official hat,7.327175,0.3,4.228838
Classroom,CinRoll,6.620756,0.3,12.46548
Classroom,Toothpaste,-5.22329,0.3,6.741117
Classroom,Glasses,-5.821051,0.3,0.4619761

