Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,OldRadio,15,0.5,15
Gym,WineBottle,15,0.5,12.5
Gym,MobilePhone,15,0.5,10
Gym,Recorder,15,0.5,7.5
Gym,Pumpkin,15,0.5,5
Gym,MosquitoRacket,15,0.5,2.5

