Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-15,0.3,12
Gym,-15,0.3,11
Gym,-15,0.3,10
Gym,-15,0.3,9
Gym,-15,0.3,8
Gym,-15,0.3,7

