Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,UGGboot,7.47008,0.3,7.933536
Bedroom,RockingHorse,-6.543918,2.3,7.445149
Bedroom,Chaynik,4.43431,0.3,5.325747
Bedroom,Pinza,-0.4697551,0.3,3.727427
Bedroom,Router,5.331424,0.3,15.94367
Bedroom,BallonDog,-2.157629,0.3,12.02102

