BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,Pinza,Right
2,7.5,9.6,58,DeskLight,Left
3,-3.4,9.6,52.25,Matrioshka,Right
4,-3.66,9.6,57.675,HTCVive,Left
5,-5.25,9.6,43.75,Toothpaste,Right
6,2.2,9.6,49,UGGboot,Left

