BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2.2,9.6,49,Apple,Right
2,-5.25,9.6,43.75,Paprika,Right
3,-3.4,9.6,52.25,PiggyBank,Left
4,-3.66,9.6,57.675,OfficeBin,Left
5,7.5,9.6,58,Stapler,Right
6,7,9.6,52,Grape,Right

