Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,RugbyBall,-0.8584418,5,14.33309
LivingRoom,BaseballBat,-2.490874,5,10.76789
LivingRoom,Kettle,4.794934,5,13.06153
LivingRoom,Controller,-3.272467,5,2.638889
LivingRoom,Mouse,4.27459,5,8.424987
LivingRoom,Toaster,1.676255,5,2.311576

