Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,-3.045633,0.3100003,11.21681
LivingRoom,-0.8989707,3.284626,14.88768
LivingRoom,-4.182582,0.3099999,1.06022
LivingRoom,5.695279,0.3099999,8.389997
LivingRoom,6.101292,0.310002,14.48768
LivingRoom,1.94348,0.4905008,1.055898

