Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-7.157937,0.309999,1.85845
Gym,7.494386,0.3099998,6.641748
Gym,-2.395145,0.3100007,14.5701
Gym,-7.425201,0.3100004,11.69871
Gym,7.573689,0.3100004,12.17665
Gym,5.211905,0.3840001,15.24223

