Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,Muffin,6.153823,0.3,7.655763
Gym,NikonCamera,4.311865,0.3,11.2424
Gym,PiggyBank,-3.021874,0.3,15.05895
Gym,MokeExpress,-1.74157,0.3,7.98346
Gym,Headphones,-0.7065821,0.3,0.5819345
Gym,Paprika,-6.773974,0.3,10.95296

