Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-1.550384,2.773356,2.122041
Library,0.03299018,1.561837,12.94696
Library,-2.524481,1.354358,15.17385
Library,-4.053516,0.31,8.547829
Library,7.844679,0.3100003,11.08369
Library,0.9776105,0.3099996,4.807749

