Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,-6.746427,1.8,7.877259
Bedroom,-4.085906,0.3099999,7.798305
Bedroom,1.593221,3.318501,14.46279
Bedroom,4.881424,0.3100002,9.913235
Bedroom,4.057312,0.3099992,1.918883
Bedroom,-4.220674,0.3100008,15.11572

