BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-7,9.6,58,NikonCamera,Right
2,-2.25,9.6,53,Stapler,Right
3,6,9.6,51.8,Kettle,Left
4,1.6,12.55,56.7,Teacup,Right
5,2,9.6,43,JBLSpeaker,Right
6,-7,11.02,49.5,Cabbaage,Right

