BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.25,9.6,50,Squeezer,Left
2,5,9.6,55,BaseballBat,Right
3,-1,9.6,57,MilkCarton,Left
4,-7,9.6,56,Padella,Right
5,-7.5,9.6,44,Teacup,Left
6,0.8,9.6,44.2,OfficeBin,Right

